,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Nepal,United States of America's exports to Nepal,United States of America's exports to Nepal,Nepal's imports from world,Nepal's imports from world,Nepal's imports from world,Nepal's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
72,'37,Photographic or cinematographic goods,0,0,0,,7017,8100,7581,,2293364,2195023,2127650
73,'31,Fertilisers,0,0,0,,204674,217597,79928,,4621063,8472033,5483859
74,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",258,41,0,,87277,81043,41742,,7967676,8643291,7977328
75,'52,Cotton,0,0,0,,93182,81625,90514,,7129541,10744033,7296980
76,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,0,0,,40029,38487,17124,,21699,23910,23615
77,'54,Man-made filaments; strip and the like of man-made textile materials,3,6,0,,29711,27028,83133,,1469319,1633167,1532639
78,'50,Silk,0,0,0,,4727,6992,6703,,5538,5445,6626
79,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",5,0,0,,17746,15322,11249,,2605897,2611644,2542395
80,'43,Furskins and artificial fur; manufactures thereof,0,0,0,,9,5,117,,142967,122462,101152
81,'41,Raw hides and skins (other than furskins) and leather,0,0,0,,629,767,302,,1863084,1762333,1550763
82,'45,Cork and articles of cork,0,0,0,,16,33,26,,21103,26438,26842
83,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",0,0,0,,42,87,67,,27025,21764,31278
84,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,48,0,0,,13342,17328,9597,,403747,414943,428342
85,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",9,0,0,,28575,29692,20315,,2089033,2235287,2037867
86,'60,Knitted or crocheted fabrics,0,0,0,,69793,50956,69435,,821834,905325,751910
87,'72,Iron and steel,18,0,0,,1491145,1113885,933425,,18675764,20891807,20463485
88,'65,Headgear and parts thereof,19,0,0,,15065,9658,9988,,363053,520352,519846
89,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",5,0,0,,3754,4345,7447,,44899,57514,52977
90,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,0,0,0,,1779,1507,1496,,131555,159929,143078
91,'74,Copper and articles thereof,3,7,0,,82199,66914,30914,,10394755,10050035,10949330
92,'75,Nickel and articles thereof,0,0,0,,180,209,197,,2204622,3142630,4071617
93,'78,Lead and articles thereof,0,0,0,,2211,1790,1010,,270871,192932,235419
94,'79,Zinc and articles thereof,0,0,0,,47464,37299,37940,,408976,542242,383422
95,'80,Tin and articles thereof,0,0,0,,5381,2288,515,,238451,261297,244797
96,'81,Other base metals; cermets; articles thereof,12,0,0,,295,338,276,,2374517,2948134,3281494
97,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",0,0,0,,4732,773,539,,2653173,3522489,3615147
98,'93,Arms and ammunition; parts and accessories thereof,15,4762,0,,29153,33622,828,,4245180,4877955,5770286
99,'91,Clocks and watches and parts thereof,8,0,0,,9312,8796,11759,,1519662,1656127,1790459
