,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Australia,United States of America's exports to Australia,United States of America's exports to Australia,Australia's imports from world,Australia's imports from world,Australia's imports from world,Australia's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
74,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,17877,15272,11022,,210221,255613,185211,,9575720,10850826,8769626
75,'57,Carpets and other textile floor coverings,11992,12849,9230,,415542,430238,363732,,776609,777073,753219
76,'37,Photographic or cinematographic goods,9621,10368,9090,,82193,73282,68940,,2293364,2195023,2127650
77,'54,Man-made filaments; strip and the like of man-made textile materials,21037,16351,8319,,281174,292202,230538,,1469319,1633167,1532639
78,'09,"Coffee, tea, mat̩ and spices",6277,5488,4543,,724535,894229,812168,,1096175,1489801,1481480
79,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,4982,4613,4186,,97113,95625,79937,,131555,159929,143078
80,'10,Cereals,11978,7128,4146,,195536,242027,233043,,30352567,31578972,23343580
81,'01,Live animals,1338,1512,3275,,121034,115733,142002,,1279591,1198281,1191003
82,'52,Cotton,4376,4113,3200,,74059,72474,50310,,7129541,10744033,7296980
83,'55,Man-made staple fibres,6321,5182,2613,,106969,111713,88495,,2092227,2320179,2210887
84,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2969,2908,1976,,43265,44849,38766,,403747,414943,428342
85,'41,Raw hides and skins (other than furskins) and leather,1910,1272,1664,,44300,45614,45022,,1863084,1762333,1550763
86,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",596,2113,1387,,529948,538902,462777,,1166032,1229489,1422932
87,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",408,343,1161,,57672,63357,45183,,44899,57514,52977
88,'60,Knitted or crocheted fabrics,1184,705,840,,80767,78962,63973,,821834,905325,751910
89,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",222,163,771,,53430,54908,34201,,27025,21764,31278
90,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",849,549,483,,110616,106586,90123,,520814,535762,489733
91,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,468,346,437,,31729,26689,22300,,21699,23910,23615
92,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,323,372,397,,13816,13209,9161,,32506,31254,25974
93,'78,Lead and articles thereof,596,2048,315,,16648,15316,7506,,270871,192932,235419
94,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",185,287,267,,53331,53969,42081,,61276,62325,62071
95,'79,Zinc and articles thereof,2637,1527,154,,81557,68044,30454,,408976,542242,383422
96,'45,Cork and articles of cork,75,120,125,,19251,21321,19309,,21103,26438,26842
97,'80,Tin and articles thereof,321,194,118,,17214,18188,11679,,238451,261297,244797
98,'43,Furskins and artificial fur; manufactures thereof,299,257,82,,25724,19924,17270,,142967,122462,101152
99,'50,Silk,38,16,28,,4825,4727,3562,,5538,5445,6626
