,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Ghana,United States of America's exports to Ghana,United States of America's exports to Ghana,Ghana's imports from world,Ghana's imports from world,Ghana's imports from world,Ghana's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
15,'89,"Ships, boats and floating structures",751,364,13448,,4484,8656,21759,,2310974,2615501,3167933
16,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",2851,7405,11448,,160884,243593,250013,,13499059,16837864,15010743
17,'38,Miscellaneous chemical products,16673,19172,9783,,469965,413919,468322,,36893596,41189143,38635587
18,'33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",11005,7889,7574,,101283,81684,70914,,13578568,14249645,14951439
19,'23,Residues and waste from the food industries; prepared animal fodder,13209,1846,7092,,118434,105938,89548,,13119396,14756163,15822093
20,'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",5896,5604,7002,,188805,149497,108053,,9277421,10087139,10055768
21,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,7741,7101,6568,,215262,178019,160964,,2892580,2939810,2618858
22,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",548,6816,5813,,57552,100015,189064,,33042608,40194577,33904016
23,'88,"Aircraft, spacecraft, and parts thereof",8662,6074,5443,,23450,12183,8054,,89518426,102849540,124909470
24,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",3836,4492,4713,,89573,48699,44276,,4759263,5077957,4963181
25,'73,Articles of iron or steel,5170,11945,4386,,484051,563713,364244,,19291439,22006888,22722824
26,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",3611,4183,4375,,104819,98722,79890,,7967676,8643291,7977328
27,'09,"Coffee, tea, mat̩ and spices",1431,1802,3611,,10127,10212,8693,,1096175,1489801,1481480
28,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2735,4142,2318,,366132,252488,189046,,4854294,5077262,4709611
29,'10,Cereals,4339,26961,2315,,580396,440785,304424,,30352567,31578972,23343580
30,'22,"Beverages, spirits and vinegar",9824,4018,1971,,230433,191019,156409,,8460677,10139208,9930612
31,'30,Pharmaceutical products,43128,36626,1669,,333767,269352,273197,,77849066,83492755,90308213
32,'64,"Footwear, gaiters and the like; parts of such articles",857,1099,1516,,52026,33154,42591,,1150007,1343430,1414362
33,'95,"Toys, games and sports requisites; parts and accessories thereof",698,496,1206,,45384,13973,10541,,6789420,7386133,7603164
34,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",5513,2625,1121,,133408,115060,71590,,6483005,7910015,6661220
35,'69,Ceramic products,2449,2217,1047,,112131,95040,71946,,2291792,2488620,2329982
36,'83,Miscellaneous articles of base metal,627,790,881,,67109,55796,99980,,4983597,5697372,5840037
37,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",2343,4915,877,,253169,237030,166144,,15357618,16984547,14967434
38,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,668,851,775,,38721,33128,42420,,656457,750935,878798
39,'31,Fertilisers,2393,2507,756,,220820,493369,254953,,4621063,8472033,5483859
40,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",1198,280,742,,113079,75203,59370,,5005347,5385444,5442010
41,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",718,664,616,,42546,52622,47361,,4209947,4245569,4079717
42,'07,Edible vegetables and certain roots and tubers,40,60,600,,13532,11624,9691,,4927469,5041199,5335168
43,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",858,814,599,,169819,124174,91561,,7686222,8440859,8004948
