,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,"United States of America's imports from Hong Kong, China","United States of America's imports from Hong Kong, China","United States of America's imports from Hong Kong, China","Hong Kong, China's exports to world","Hong Kong, China's exports to world","Hong Kong, China's exports to world","Hong Kong, China's exports to world",United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
52,'18,Cocoa and cocoa preparations,1592,517,1754,,172478,139649,194772,,5809447,6313982,6370822
53,'44,Wood and articles of wood; wood charcoal,4423,5112,1730,,136840,92934,97735,,35520074,36288065,24018724
54,'40,Rubber and articles thereof,6019,11162,1728,,562597,405392,375206,,41006678,40432341,34843081
55,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",1369,1675,1635,,55443,53411,53979,,10194217,14451440,15652636
56,'43,Furskins and artificial fur; manufactures thereof,1011,1565,1530,,91692,42887,47630,,183546,213871,159235
57,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",283,2509,1528,,607081,357727,671165,,2617244,2855604,2992003
58,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",859,2655,1508,,34146,30623,3535,,2189773,3253366,3011507
59,'72,Iron and steel,292,62,1441,,1276263,1023530,798844,,38904135,44933026,33156047
60,'08,Edible fruit and nuts; peel of citrus fruit or melons,1208,1856,1438,,3054460,2667147,1666902,,22227898,24120677,24218490
61,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1662,1752,1383,,156906,100834,65145,,10307522,11209812,9763904
62,'10,Cereals,1509,1764,1363,,13220,12865,12830,,2387433,3357379,3588074
63,'35,Albuminoidal substances; modified starches; glues; enzymes,1662,1495,1319,,534563,326239,296142,,3992509,4842622,4047522
64,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",5318,2421,1176,,540225,471100,416445,,3298274,3858466,3966288
65,'07,Edible vegetables and certain roots and tubers,940,1305,1174,,32323,26987,23941,,13483057,14744347,15444295
66,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1646,1992,1053,,977671,784241,623121,,856422,962492,818585
67,'92,Musical instruments; parts and accessories of such articles,1311,1357,1034,,143389,109199,93563,,1613114,1975615,1616084
68,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1721,1991,822,,6775,2532,4569,,1279439,1461142,1188316
69,'05,"Products of animal origin, not elsewhere specified or included",1003,1199,797,,62893,59983,54708,,1192682,1390170,1243411
70,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",761,968,607,,477806,444734,334280,,3103161,3281410,2992546
71,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",1572,771,491,,3744,3019,4407,,786621,888161,632516
72,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,277,92,478,,1196,462,363,,222670,196822,161664
73,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",962,513,422,,557493,413927,422056,,5198524,5908588,4922264
74,'27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...",331,199,379,,638376,757263,770943,,225121448,322698860,266592032
75,'57,Carpets and other textile floor coverings,538,634,351,,30248,17298,20894,,4216539,3929830,3428095
76,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",538,760,248,,296240,208954,157956,,3398784,3301695,2786665
77,'23,Residues and waste from the food industries; prepared animal fodder,198,0,238,,73411,61705,43565,,4663257,5619357,5116393
78,'13,"Lac; gums, resins and other vegetable saps and extracts",17941,7746,213,,14719,13539,14452,,1840866,2108440,1621001
79,'54,Man-made filaments; strip and the like of man-made textile materials,435,936,193,,471797,292254,221034,,2248430,2722721,2021513
80,'79,Zinc and articles thereof,185,238,158,,215260,123395,91473,,2323040,3136910,2644045
81,'60,Knitted or crocheted fabrics,593,342,123,,1589054,727971,475141,,1092254,1248161,886594
82,'80,Tin and articles thereof,311,30,74,,144812,45179,32560,,1303853,1303704,888893
83,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",91,81,47,,5730,5768,4419,,872499,874665,609481
84,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",65,51,44,,204064,125516,114838,,260717,283899,250767
85,'41,Raw hides and skins (other than furskins) and leather,466,30,39,,597133,439419,322545,,598841,563757,466044
86,'37,Photographic or cinematographic goods,77,283,28,,239138,187244,169197,,1587714,1662665,1413439
87,'50,Silk,28,77,19,,15507,8925,8175,,52910,71732,59157
88,'01,Live animals,121,44,14,,720812,580400,694894,,3352771,3686856,4056241
89,'45,Cork and articles of cork,0,18,11,,540,251,147,,319835,319948,308709
90,'55,Man-made staple fibres,373,47,7,,254955,130659,110642,,1938252,2142624,1713090
91,'52,Cotton,115,128,6,,678532,346107,274442,,984961,1026616,815339
92,'75,Nickel and articles thereof,51,126,4,,37957,56527,66920,,2711774,4497248,4432562
93,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,46,1,3,,24629,13072,11047,,340065,326422,244542
94,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,0,23,0,,5970,28124,14563,,4183759,5162377,4063794
95,'02,Meat and edible meat offal,0,0,0,,351542,516248,807865,,11994351,12964609,12452072
96,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",33,0,0,,1838,541,767,,3559434,3950209,4001749
97,'31,Fertilisers,154,30,0,,8184,7203,6821,,10291043,13248147,9816857
98,'26,"Ores, slag and ash",0,0,0,,18198,13815,20380,,3266247,3674036,3475363
99,'78,Lead and articles thereof,7,7,0,,4784,2801,7314,,1462259,1558432,1302020
