,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to France,United States of America's exports to France,United States of America's exports to France,France's imports from world,France's imports from world,France's imports from world,France's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
86,'17,Sugars and sugar confectionery,4093,2485,1883,,1101548,1223071,1527430,,2068251,2439096,2729350
87,'43,Furskins and artificial fur; manufactures thereof,402,3715,1204,,88326,96873,103866,,142967,122462,101152
88,'80,Tin and articles thereof,603,1271,937,,166950,187688,114327,,238451,261297,244797
89,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",2241,2541,927,,2664106,2873234,3185535,,2341858,2564607,2400752
90,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",94,224,864,,206738,217628,150718,,44899,57514,52977
91,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,732,547,843,,710038,876798,988799,,1045682,1150195,1197838
92,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",792,596,731,,1607320,1433166,1386184,,520814,535762,489733
93,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",449,578,600,,188978,207698,254573,,61276,62325,62071
94,'79,Zinc and articles thereof,207,363,389,,869872,884293,714046,,408976,542242,383422
95,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,356,187,387,,119357,116593,113652,,21699,23910,23615
96,'18,Cocoa and cocoa preparations,783,407,267,,3877015,3644098,4118244,,1979976,2024138,2098865
97,'50,Silk,53,148,129,,70451,98123,116996,,5538,5445,6626
98,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,191,220,82,,74351,68695,53690,,32506,31254,25974
99,'45,Cork and articles of cork,26,50,19,,347302,326335,325041,,21103,26438,26842
