,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Japan,United States of America's exports to Japan,United States of America's exports to Japan,Japan's imports from world,Japan's imports from world,Japan's imports from world,Japan's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
67,'89,"Ships, boats and floating structures",51065,62328,51272,,689839,415137,481891,,2310974,2615501,3167933
68,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,46275,44069,50945,,499886,616609,731677,,1045682,1150195,1197838
69,'64,"Footwear, gaiters and the like; parts of such articles",32122,37215,50728,,4550771,5260854,5060304,,1150007,1343430,1414362
70,'01,Live animals,93474,67644,45849,,306768,291704,336284,,1279591,1198281,1191003
71,'05,"Products of animal origin, not elsewhere specified or included",48504,52255,45217,,635660,637134,639910,,1241815,1346056,1396492
72,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",36830,74605,41936,,388581,377461,317180,,2653173,3522489,3615147
73,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,31185,34444,37613,,110098,113366,138419,,656457,750935,878798
74,'52,Cotton,42093,79221,35135,,496869,611283,423466,,7129541,10744033,7296980
75,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",40401,45434,31938,,535686,549676,506559,,2089033,2235287,2037867
76,'18,Cocoa and cocoa preparations,36483,33993,28030,,1036883,1098499,1054273,,1979976,2024138,2098865
77,'13,"Lac; gums, resins and other vegetable saps and extracts",25426,37411,26368,,325091,382987,334626,,634679,693972,603222
78,'96,Miscellaneous manufactured articles,28911,27054,25197,,1347406,1374496,1324103,,2336068,2661046,2643892
79,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",23940,30904,24475,,1658596,2056440,1751879,,4279475,4340585,2748547
80,'54,Man-made filaments; strip and the like of man-made textile materials,33240,41438,17719,,792284,906233,817871,,1469319,1633167,1532639
81,'65,Headgear and parts thereof,10731,13542,15359,,481250,590920,672982,,363053,520352,519846
82,'79,Zinc and articles thereof,9474,10394,10379,,144473,198249,152573,,408976,542242,383422
83,'41,Raw hides and skins (other than furskins) and leather,13824,14359,9254,,166478,184433,173173,,1863084,1762333,1550763
84,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,1223,1390,7687,,207308,244760,221824,,131555,159929,143078
85,'80,Tin and articles thereof,6332,10515,6664,,848299,835974,492243,,238451,261297,244797
86,'57,Carpets and other textile floor coverings,5234,5194,5512,,620033,632180,567849,,776609,777073,753219
87,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2800,3614,3749,,196581,168631,131844,,403747,414943,428342
88,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",3480,3610,3345,,596219,569423,544765,,520814,535762,489733
