,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Afghanistan,United States of America's exports to Afghanistan,United States of America's exports to Afghanistan,Afghanistan's imports from world,Afghanistan's imports from world,Afghanistan's imports from world,Afghanistan's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
60,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",19,0,0,,17626,21132,2861,,13499059,16837864,15010743
61,'29,Organic chemicals,14,0,0,,83507,99504,24917,,43083944,51063345,51730963
62,'30,Pharmaceutical products,1533,6305,0,,277356,362933,303603,,77849066,83492755,90308213
63,'31,Fertilisers,11,0,0,,42952,66004,18734,,4621063,8472033,5483859
64,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",34,13,0,,28463,18209,17439,,7967676,8643291,7977328
65,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",0,0,0,,178,388,242,,44899,57514,52977
66,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,4,0,0,,391,362,365,,131555,159929,143078
67,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",108,0,0,,8602,6120,1221,,3853827,4288233,4354265
68,'69,Ceramic products,661,0,0,,17045,15554,2170,,2291792,2488620,2329982
69,'70,Glass and glassware,312,20,0,,31243,34757,15037,,5651743,6093142,6154191
70,'71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad ...",4,17,0,,131437,151305,10938,,82367398,92470876,76672348
71,'72,Iron and steel,138,0,0,,193793,120803,52293,,18675764,20891807,20463485
72,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,4,0,0,,11418,13347,16550,,403747,414943,428342
73,'60,Knitted or crocheted fabrics,0,0,0,,9865,12533,26787,,821834,905325,751910
74,'61,"Articles of apparel and clothing accessories, knitted or crocheted",28,189,0,,59629,32130,23220,,3030769,3492789,3394027
75,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,505,12,0,,54704,54165,38855,,2892580,2939810,2618858
76,'64,"Footwear, gaiters and the like; parts of such articles",37,0,0,,40915,37768,23827,,1150007,1343430,1414362
77,'75,Nickel and articles thereof,18,4,0,,125,189,282,,2204622,3142630,4071617
78,'43,Furskins and artificial fur; manufactures thereof,0,0,0,,,,,,142967,122462,101152
79,'45,Cork and articles of cork,7,0,0,,147,6,,,21103,26438,26842
80,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",0,0,0,,207,129,81,,27025,21764,31278
81,'41,Raw hides and skins (other than furskins) and leather,0,0,0,,38,80,2,,1863084,1762333,1550763
82,'54,Man-made filaments; strip and the like of man-made textile materials,0,0,0,,81637,86457,150660,,1469319,1633167,1532639
83,'55,Man-made staple fibres,6,0,0,,74321,57746,133222,,2092227,2320179,2210887
84,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",307,0,0,,16599,7509,4182,,4209947,4245569,4079717
85,'50,Silk,0,0,0,,8416,15069,9561,,5538,5445,6626
86,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,0,0,,2014,1866,961,,61276,62325,62071
87,'52,Cotton,0,0,0,,2173,15178,25754,,7129541,10744033,7296980
88,'78,Lead and articles thereof,0,0,0,,,,,,270871,192932,235419
89,'79,Zinc and articles thereof,0,0,0,,343,125,19,,408976,542242,383422
90,'80,Tin and articles thereof,0,0,0,,233,110,15,,238451,261297,244797
91,'81,Other base metals; cermets; articles thereof,11,0,0,,13,,1,,2374517,2948134,3281494
92,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",39,0,0,,113,4,414,,2653173,3522489,3615147
93,'91,Clocks and watches and parts thereof,205,0,0,,1924,1775,1687,,1519662,1656127,1790459
94,'92,Musical instruments; parts and accessories of such articles,0,0,0,,95,36,69,,851690,935608,928733
95,'93,Arms and ammunition; parts and accessories thereof,6577,0,0,,12789,1827,1194,,4245180,4877955,5770286
96,'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",654,0,0,,13641,7553,8602,,9277421,10087139,10055768
97,'95,"Toys, games and sports requisites; parts and accessories thereof",98,0,0,,5494,4906,2568,,6789420,7386133,7603164
98,'96,Miscellaneous manufactured articles,109,0,0,,18048,25924,30580,,2336068,2661046,2643892
99,'97,"Works of art, collectors' pieces and antiques",0,510,0,,8,520,,,8679821,11022556,11126131
