,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Viet Nam,United States of America's exports to Viet Nam,United States of America's exports to Viet Nam,Viet Nam's imports from world,Viet Nam's imports from world,Viet Nam's imports from world,Viet Nam's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
68,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,20546,7803,5533,,222045,232702,572774,,2892580,2939810,2618858
69,'61,"Articles of apparel and clothing accessories, knitted or crocheted",2075,3478,5472,,250577,357812,2322012,,3030769,3492789,3394027
70,'37,Photographic or cinematographic goods,11052,8562,4669,,105370,122972,202229,,2293364,2195023,2127650
71,'60,Knitted or crocheted fabrics,7232,7228,4599,,6628703,6274013,6687389,,821834,905325,751910
72,'07,Edible vegetables and certain roots and tubers,4568,2793,4455,,1031175,1881453,1797016,,4927469,5041199,5335168
73,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",3634,4198,4136,,181932,192203,258580,,4209947,4245569,4079717
74,'69,Ceramic products,4822,3791,3794,,442020,467665,1880351,,2291792,2488620,2329982
75,'96,Miscellaneous manufactured articles,4102,4980,3626,,1137233,1118446,1675790,,2336068,2661046,2643892
76,'89,"Ships, boats and floating structures",1857,1819,3118,,499801,406486,280826,,2310974,2615501,3167933
77,'09,"Coffee, tea, mat̩ and spices",780,1927,3057,,287510,406505,472249,,1096175,1489801,1481480
78,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1762,3009,2852,,3788,3764,9365,,656457,750935,878798
79,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",76,763,2193,,117175,55111,30241,,2653173,3522489,3615147
80,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",6533,2688,1778,,1368483,1682773,1301328,,4279475,4340585,2748547
81,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,938,2343,987,,290997,371808,377735,,1045682,1150195,1197838
82,'97,"Works of art, collectors' pieces and antiques",1109,462,818,,4060,1217,23332,,8679821,11022556,11126131
83,'92,Musical instruments; parts and accessories of such articles,1833,729,650,,29948,27424,51513,,851690,935608,928733
84,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",150,261,508,,235752,307626,275985,,61276,62325,62071
85,'65,Headgear and parts thereof,221,535,328,,52262,69368,128294,,363053,520352,519846
86,'78,Lead and articles thereof,56,172,238,,470949,543012,468409,,270871,192932,235419
87,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",263,146,163,,8510,13745,63865,,44899,57514,52977
88,'57,Carpets and other textile floor coverings,115,135,158,,58194,75142,126686,,776609,777073,753219
89,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",258,65,123,,100063,166668,144839,,520814,535762,489733
90,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,49,438,114,,74853,111449,104814,,131555,159929,143078
91,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,6,354,100,,120320,151605,204133,,21699,23910,23615
92,'45,Cork and articles of cork,144,82,62,,8674,11184,18018,,21103,26438,26842
93,'93,Arms and ammunition; parts and accessories thereof,927,1073,58,,3772,260,21203,,4245180,4877955,5770286
94,'50,Silk,41,43,47,,27188,49888,80211,,5538,5445,6626
95,'43,Furskins and artificial fur; manufactures thereof,677,16,33,,104399,86941,136956,,142967,122462,101152
96,'79,Zinc and articles thereof,3477,377,12,,749720,727820,673420,,408976,542242,383422
97,'80,Tin and articles thereof,17,55,8,,138926,164536,70803,,238451,261297,244797
98,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",52,0,5,,14824,15938,49308,,27025,21764,31278
99,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,22,23,0,,7230,7830,5389,,32506,31254,25974
