,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Denmark,United States of America's exports to Denmark,United States of America's exports to Denmark,Denmark's imports from world,Denmark's imports from world,Denmark's imports from world,Denmark's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
62,'17,Sugars and sugar confectionery,1677,1024,1594,,319347,382635,428760,,2068251,2439096,2729350
63,'52,Cotton,1752,1615,1508,,59123,56234,46725,,7129541,10744033,7296980
64,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",1501,1743,1262,,137214,216343,188730,,1166032,1229489,1422932
65,'13,"Lac; gums, resins and other vegetable saps and extracts",2092,1108,1205,,158930,218377,150890,,634679,693972,603222
66,'10,Cereals,1046,1261,1164,,193479,333238,247570,,30352567,31578972,23343580
67,'61,"Articles of apparel and clothing accessories, knitted or crocheted",1170,1699,1012,,2878603,3100827,2334990,,3030769,3492789,3394027
68,'57,Carpets and other textile floor coverings,133,1658,977,,108994,98803,88956,,776609,777073,753219
69,'54,Man-made filaments; strip and the like of man-made textile materials,1557,1178,977,,152126,155816,127004,,1469319,1633167,1532639
70,'60,Knitted or crocheted fabrics,1038,1535,958,,61025,57100,50334,,821834,905325,751910
71,'74,Copper and articles thereof,1287,1194,913,,530436,505627,463975,,10394755,10050035,10949330
72,'91,Clocks and watches and parts thereof,1054,1972,756,,189838,169259,183312,,1519662,1656127,1790459
73,'02,Meat and edible meat offal,15,731,653,,1183572,1226312,1187095,,22124262,23344302,21807421
74,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,867,527,643,,30871,36214,33126,,403747,414943,428342
75,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",1051,1410,582,,293612,357498,359521,,2832298,3301294,3161213
76,'07,Edible vegetables and certain roots and tubers,656,853,538,,622295,564776,648584,,4927469,5041199,5335168
77,'09,"Coffee, tea, mat̩ and spices",818,545,434,,339495,385151,387558,,1096175,1489801,1481480
78,'31,Fertilisers,483,391,385,,366035,535588,326737,,4621063,8472033,5483859
79,'37,Photographic or cinematographic goods,59,138,377,,35995,34238,25878,,2293364,2195023,2127650
80,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",160,253,373,,225561,152495,117361,,2653173,3522489,3615147
81,'64,"Footwear, gaiters and the like; parts of such articles",740,365,340,,1083792,1241478,1083900,,1150007,1343430,1414362
82,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",921,1294,328,,773914,838417,988033,,4356778,4869079,5162951
83,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,386,282,307,,19279,24678,25777,,131555,159929,143078
84,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",200,169,177,,148016,144290,150284,,61276,62325,62071
85,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",42,39,73,,28977,29314,19301,,44899,57514,52977
86,'41,Raw hides and skins (other than furskins) and leather,29,57,61,,88522,74169,63909,,1863084,1762333,1550763
87,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,5,19,53,,11696,13085,12098,,21699,23910,23615
