,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,"United States of America's exports to Taipei, Chinese","United States of America's exports to Taipei, Chinese","United States of America's exports to Taipei, Chinese","Taipei, Chinese's imports from world","Taipei, Chinese's imports from world","Taipei, Chinese's imports from world","Taipei, Chinese's imports from world",United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
64,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,12601,17229,12153,,14848,24697,26022,,656457,750935,878798
65,'96,Miscellaneous manufactured articles,11784,14640,12135,,567791,572607,553822,,2336068,2661046,2643892
66,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",15507,14782,12046,,544640,679010,527458,,4279475,4340585,2748547
67,'61,"Articles of apparel and clothing accessories, knitted or crocheted",9724,10174,11597,,1018997,1113950,1167068,,3030769,3492789,3394027
68,'17,Sugars and sugar confectionery,11449,12290,10660,,359246,383919,481220,,2068251,2439096,2729350
69,'92,Musical instruments; parts and accessories of such articles,6946,8167,9579,,58937,64981,64446,,851690,935608,928733
70,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",12445,14552,9379,,953447,1115443,1215739,,1434670,1608212,1638216
71,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,8608,6704,8450,,345536,342211,299746,,2892580,2939810,2618858
72,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",11692,7288,8339,,214703,279012,268728,,2341858,2564607,2400752
73,'05,"Products of animal origin, not elsewhere specified or included",7224,5167,8338,,196948,183184,133974,,1241815,1346056,1396492
74,'64,"Footwear, gaiters and the like; parts of such articles",4086,8782,8277,,717181,906599,929732,,1150007,1343430,1414362
