,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Israel,United States of America's exports to Israel,United States of America's exports to Israel,Israel's imports from world,Israel's imports from world,Israel's imports from world,Israel's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
73,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",5241,6914,2489,,603319,780397,627932,,4854294,5077262,4709611
74,'41,Raw hides and skins (other than furskins) and leather,1860,3426,2396,,11862,14977,11455,,1863084,1762333,1550763
75,'52,Cotton,2713,2170,1931,,73520,62638,49009,,7129541,10744033,7296980
76,'01,Live animals,1156,1048,1651,,465192,473491,375623,,1279591,1198281,1191003
77,'05,"Products of animal origin, not elsewhere specified or included",1482,1651,1510,,5582,8648,5050,,1241815,1346056,1396492
78,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",1564,2412,1499,,152984,178782,160672,,2341858,2564607,2400752
79,'57,Carpets and other textile floor coverings,1483,1129,1380,,91592,82405,62976,,776609,777073,753219
80,'13,"Lac; gums, resins and other vegetable saps and extracts",1610,1294,1272,,31617,35485,29363,,634679,693972,603222
81,'09,"Coffee, tea, mat̩ and spices",623,882,1057,,233028,247875,200675,,1096175,1489801,1481480
82,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,157,617,925,,6325,6649,5205,,21699,23910,23615
83,'31,Fertilisers,1147,2274,810,,116396,177130,105395,,4621063,8472033,5483859
84,'78,Lead and articles thereof,141,494,670,,6097,1437,1455,,270871,192932,235419
85,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,683,541,568,,23403,26645,19986,,403747,414943,428342
86,'26,"Ores, slag and ash",239,312,548,,14812,16655,8690,,8488980,8565365,8103305
87,'60,Knitted or crocheted fabrics,2036,536,539,,77967,69781,50631,,821834,905325,751910
88,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,1275,758,429,,52482,58995,46253,,131555,159929,143078
89,'79,Zinc and articles thereof,170,654,401,,24280,27738,18093,,408976,542242,383422
90,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",252,55,315,,301000,281698,258541,,1166032,1229489,1422932
91,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",76,82,184,,5866,7169,7887,,61276,62325,62071
92,'43,Furskins and artificial fur; manufactures thereof,3,87,128,,505,482,352,,142967,122462,101152
93,'80,Tin and articles thereof,58,75,77,,4428,6992,3594,,238451,261297,244797
94,'45,Cork and articles of cork,17,72,53,,6961,8141,9684,,21103,26438,26842
95,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",78,135,24,,15418,14726,10442,,44899,57514,52977
96,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",0,12,6,,32259,29822,27082,,520814,535762,489733
97,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,6,22,3,,9578,8741,4571,,32506,31254,25974
98,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",12,42,0,,29765,24207,12861,,27025,21764,31278
99,'50,Silk,3,17,0,,546,852,479,,5538,5445,6626
