,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Japan,United States of America's imports from Japan,United States of America's imports from Japan,Japan's exports to world,Japan's exports to world,Japan's exports to world,Japan's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
24,'83,Miscellaneous articles of base metal,413662,435120,443972,,860628,844503,815269,,15459873,17444079,14965789
25,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",312743,486465,435528,,1848271,1966019,1650358,,23683668,25187793,21135061
26,'69,Ceramic products,421898,469318,433731,,1831989,1812965,1674225,,8353953,9637024,7959000
27,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",376672,385214,376979,,2622006,2547185,2183115,,10307522,11209812,9763904
28,'97,"Works of art, collectors' pieces and antiques",174784,239555,349985,,246241,252395,218940,,8377261,10349607,10460361
29,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",384738,408763,320052,,5435856,4573069,3907610,,5198524,5908588,4922264
30,'70,Glass and glassware,308288,362093,283656,,3205925,2928607,2634147,,9477975,10689376,9216582
31,'22,"Beverages, spirits and vinegar",292286,345249,283433,,1453575,1468142,1373230,,30975074,33727111,30960904
32,'96,Miscellaneous manufactured articles,311980,361456,276351,,2787001,2478704,2073020,,7878340,9074701,8021401
33,'75,Nickel and articles thereof,79732,146974,245376,,877152,1018705,1456457,,2711774,4497248,4432562
34,'33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",227708,278453,212865,,7648009,6172947,4715203,,16512895,19450808,20086344
35,'76,Aluminium and articles thereof,322263,400240,212409,,3076953,2979124,2339667,,28738897,36664809,28296236
36,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",175905,218345,211118,,1259812,1237495,1167413,,3398784,3301695,2786665
37,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",229626,224445,209966,,1068512,979782,877220,,3103161,3281410,2992546
38,'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",248475,250079,208154,,993363,921038,832287,,81318355,86736616,69006761
39,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",231736,235458,199579,,3774633,3339810,2854834,,5479280,6103832,5813224
40,'21,Miscellaneous edible preparations,217855,251589,194122,,2035625,1753415,1605889,,11125287,13107006,11932595
41,'74,Copper and articles thereof,227890,245359,193605,,12905374,12566245,12491822,,16236022,15562373,14533040
42,'92,Musical instruments; parts and accessories of such articles,128781,158144,179721,,689039,673047,625254,,1613114,1975615,1616084
43,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",251005,260764,177870,,2933056,2771003,2261814,,17756056,22401739,19189440
44,'35,Albuminoidal substances; modified starches; glues; enzymes,166641,175479,155219,,1091288,1014045,954160,,3992509,4842622,4047522
45,'93,Arms and ammunition; parts and accessories thereof,104238,143356,145025,,206314,397945,361238,,5569831,4791362,4380573
