,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Yemen,United States of America's imports from Yemen,United States of America's imports from Yemen,Yemen's exports to world,Yemen's exports to world,Yemen's exports to world,Yemen's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
58,'55,Man-made staple fibres,0,1,0,,75,42,30,,1938252,2142624,1713090
59,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",0,0,0,,64,11,,,3398784,3301695,2786665
60,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",0,0,0,,64585,46,58,,5062492,5827198,5067362
61,'50,Silk,1,0,0,,1,,,,52910,71732,59157
62,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,0,0,,,,,,260717,283899,250767
63,'52,Cotton,0,0,0,,4,4,,,984961,1026616,815339
64,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,0,0,,,,2,,340065,326422,244542
65,'43,Furskins and artificial fur; manufactures thereof,0,5,0,,,5,,,183546,213871,159235
66,'44,Wood and articles of wood; wood charcoal,0,0,0,,410,31,4,,35520074,36288065,24018724
67,'45,Cork and articles of cork,0,0,0,,,,,,319835,319948,308709
68,'18,Cocoa and cocoa preparations,14,0,0,,24,8,130,,5809447,6313982,6370822
69,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11,0,0,,2941,2922,30,,222670,196822,161664
70,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",0,0,0,,4996,7888,54,,7350962,8130906,6814862
71,'10,Cereals,0,0,0,,6224,5227,103,,2387433,3357379,3588074
72,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,0,0,0,,4787,3235,37,,2300512,2922742,2827673
73,'05,"Products of animal origin, not elsewhere specified or included",0,0,0,,2399,7973,63,,1192682,1390170,1243411
74,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",0,0,0,,4,,,,3559434,3950209,4001749
75,'01,Live animals,0,0,0,,,,,,3352771,3686856,4056241
76,'02,Meat and edible meat offal,0,0,0,,6,37,,,11994351,12964609,12452072
77,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,168,0,,232664,235392,150955,,23683668,25187793,21135061
78,'40,Rubber and articles thereof,0,0,0,,52,176,29,,41006678,40432341,34843081
79,'41,Raw hides and skins (other than furskins) and leather,0,0,0,,8055,11634,11075,,598841,563757,466044
80,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",0,0,0,,247,122,8,,5479280,6103832,5813224
81,'35,Albuminoidal substances; modified starches; glues; enzymes,0,0,0,,16,,1,,3992509,4842622,4047522
82,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,0,0,,,,,,1279439,1461142,1188316
83,'37,Photographic or cinematographic goods,0,0,0,,,,,,1587714,1662665,1413439
84,'23,Residues and waste from the food industries; prepared animal fodder,0,0,0,,30691,25241,8559,,4663257,5619357,5116393
85,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",26,0,0,,529,,464,,2617244,2855604,2992003
86,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",0,0,0,,37,76,4,,5195503,6644946,6187972
87,'26,"Ores, slag and ash",0,0,0,,16,125,189,,3266247,3674036,3475363
88,'27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...",0,0,0,,1213540,1140763,23994,,225121448,322698860,266592032
89,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",0,0,0,,,6,,,13765594,19421660,17310231
90,'29,Organic chemicals,0,0,0,,79,301,,,64624866,75919212,66588583
91,'30,Pharmaceutical products,0,0,0,,33,275,75,,149410420,164993417,177848476
92,'31,Fertilisers,0,0,0,,,6,,,10291043,13248147,9816857
93,'88,"Aircraft, spacecraft, and parts thereof",0,13002,0,,4,13182,33,,25494149,27148868,30158075
94,'89,"Ships, boats and floating structures",0,0,0,,8757,4060,,,3354314,4202133,4394088
95,'90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...",0,0,0,,226,188,30,,105979496,115032958,118320238
96,'91,Clocks and watches and parts thereof,0,0,0,,70,47,14,,6374006,6846918,7099709
97,'92,Musical instruments; parts and accessories of such articles,0,0,0,,,,,,1613114,1975615,1616084
98,'96,Miscellaneous manufactured articles,0,0,0,,112,62,80,,7878340,9074701,8021401
99,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",0,0,0,,6120,6859,,,2189773,3253366,3011507
