,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Ghana,United States of America's imports from Ghana,United States of America's imports from Ghana,Ghana's exports to world,Ghana's exports to world,Ghana's exports to world,Ghana's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
58,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",2,12,5,,2,16,12,,786621,888161,632516
59,'55,Man-made staple fibres,4,0,5,,559,749,2390,,1938252,2142624,1713090
60,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,0,2,,3,221,185,,340065,326422,244542
61,'54,Man-made filaments; strip and the like of man-made textile materials,1,0,0,,456,259,293,,2248430,2722721,2021513
62,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",0,0,0,,3506,496,146,,3398784,3301695,2786665
63,'57,Carpets and other textile floor coverings,493,230,0,,419,330,135,,4216539,3929830,3428095
64,'50,Silk,0,0,0,,26,1,6,,52910,71732,59157
65,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,2,0,,2,3,2,,260717,283899,250767
66,'43,Furskins and artificial fur; manufactures thereof,0,0,0,,0,94,67,,183546,213871,159235
67,'41,Raw hides and skins (other than furskins) and leather,0,0,0,,424,411,252,,598841,563757,466044
68,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,0,0,0,,176,122,49,,4183759,5162377,4063794
69,'45,Cork and articles of cork,0,0,0,,1,0,0,,319835,319948,308709
70,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",3,0,0,,11,83,27,,3103161,3281410,2992546
71,'60,Knitted or crocheted fabrics,1,2,0,,68,1138,109,,1092254,1248161,886594
72,'72,Iron and steel,0,0,0,,208188,334962,289142,,38904135,44933026,33156047
73,'73,Articles of iron or steel,6,60,0,,63193,98619,89568,,47929454,61174666,53264867
