,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Israel,United States of America's imports from Israel,United States of America's imports from Israel,Israel's exports to world,Israel's exports to world,Israel's exports to world,Israel's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
79,'78,Lead and articles thereof,1341,92,230,,52979,35175,45459,,1462259,1558432,1302020
80,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,185,296,226,,1185,3231,2704,,856422,962492,818585
81,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",0,0,184,,1114,1450,272,,2617244,2855604,2992003
82,'57,Carpets and other textile floor coverings,225,106,99,,606,402,436,,4216539,3929830,3428095
83,'79,Zinc and articles thereof,0,170,96,,3286,3706,1258,,2323040,3136910,2644045
84,'80,Tin and articles thereof,54,16,48,,422,196,136,,1303853,1303704,888893
85,'72,Iron and steel,397,167,48,,294214,261585,172790,,38904135,44933026,33156047
86,'37,Photographic or cinematographic goods,2203,349,48,,14388,524,845,,1587714,1662665,1413439
87,'89,"Ships, boats and floating structures",105,338,46,,10445,737566,113312,,3354314,4202133,4394088
88,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",3,83,44,,136,252,253,,260717,283899,250767
89,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,3,36,36,,20962,19199,11098,,4183759,5162377,4063794
90,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",11,2,31,,82,43,6882,,872499,874665,609481
91,'43,Furskins and artificial fur; manufactures thereof,22,40,17,,90,514,379,,183546,213871,159235
92,'41,Raw hides and skins (other than furskins) and leather,0,49,10,,9692,8543,6773,,598841,563757,466044
93,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",12,16,7,,23,32,22,,786621,888161,632516
94,'05,"Products of animal origin, not elsewhere specified or included",5,0,2,,190,225,138,,1192682,1390170,1243411
95,'02,Meat and edible meat offal,0,0,0,,761,275,996,,11994351,12964609,12452072
96,'26,"Ores, slag and ash",0,0,0,,4018,3911,4739,,3266247,3674036,3475363
97,'45,Cork and articles of cork,8,26,0,,139,65,2826,,319835,319948,308709
98,'50,Silk,0,6,0,,37,4,15,,52910,71732,59157
99,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,8,2,0,,59,1789,530,,340065,326422,244542
