,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Afghanistan,United States of America's imports from Afghanistan,United States of America's imports from Afghanistan,Afghanistan's exports to world,Afghanistan's exports to world,Afghanistan's exports to world,Afghanistan's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
29,'48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",0,17,11,,761,750,196,,17756056,22401739,19189440
30,'83,Miscellaneous articles of base metal,6,8,9,,387,165,112,,15459873,17444079,14965789
31,'94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; ...",11,4,7,,1981,189,178,,81318355,86736616,69006761
32,'43,Furskins and artificial fur; manufactures thereof,140,0,5,,1420,364,802,,183546,213871,159235
33,'64,"Footwear, gaiters and the like; parts of such articles",19,4,4,,269,341,163,,28407913,37966586,26791727
34,'65,Headgear and parts thereof,0,0,4,,7,30,19,,3055448,4047005,3147385
35,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",10,0,4,,356,129,61,,3559434,3950209,4001749
36,'90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...",69,7,4,,1274,876,439,,105979496,115032958,118320238
37,'87,"Vehicles other than railway or tramway rolling stock, and parts and accessories thereof",40,0,3,,972,1138,841,,282898550,329648232,381037566
38,'13,"Lac; gums, resins and other vegetable saps and extracts",6,0,3,,95808,126942,156062,,1840866,2108440,1621001
39,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",22,11,3,,233,633,363,,13929584,17447423,13924379
40,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",59,4,3,,218,68,141,,5062492,5827198,5067362
41,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,0,2,2,,28,32,10,,856422,962492,818585
42,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",0,0,0,,2,22,3,,3103161,3281410,2992546
43,'60,Knitted or crocheted fabrics,0,0,0,,87,25,2,,1092254,1248161,886594
44,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",0,0,0,,,1,,,786621,888161,632516
45,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,0,0,0,,66,34,89,,3333829,3685436,2536412
46,'69,Ceramic products,0,0,0,,48,62,81,,8353953,9637024,7959000
47,'70,Glass and glassware,0,0,0,,46,64,102,,9477975,10689376,9216582
48,'72,Iron and steel,0,0,0,,30914,12868,1397,,38904135,44933026,33156047
49,'78,Lead and articles thereof,0,0,0,,1336,5889,7818,,1462259,1558432,1302020
50,'79,Zinc and articles thereof,0,0,0,,2,,11,,2323040,3136910,2644045
51,'80,Tin and articles thereof,0,0,0,,,1,648,,1303853,1303704,888893
52,'81,Other base metals; cermets; articles thereof,0,0,0,,,,,,2363667,3986669,3683757
53,'82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",76,0,0,,498,883,240,,12320950,12673289,10993223
54,'50,Silk,0,0,0,,332,333,20,,52910,71732,59157
55,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,0,0,,6012,6085,4585,,260717,283899,250767
56,'52,Cotton,0,0,0,,167874,209272,136057,,984961,1026616,815339
57,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,0,0,,,,6,,340065,326422,244542
58,'54,Man-made filaments; strip and the like of man-made textile materials,0,1,0,,2,58,65,,2248430,2722721,2021513
59,'55,Man-made staple fibres,0,0,0,,229,105,49,,1938252,2142624,1713090
60,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",0,0,0,,233,69,81,,3398784,3301695,2786665
61,'40,Rubber and articles thereof,5,190,0,,524,594,370,,41006678,40432341,34843081
62,'41,Raw hides and skins (other than furskins) and leather,0,0,0,,5369,8099,6476,,598841,563757,466044
63,'44,Wood and articles of wood; wood charcoal,3,0,0,,508,275,561,,35520074,36288065,24018724
64,'45,Cork and articles of cork,0,0,0,,,,,,319835,319948,308709
65,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",0,17,0,,190,277,139,,872499,874665,609481
66,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,0,0,0,,5,25,69,,4183759,5162377,4063794
67,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,4,0,0,,1624,1132,645,,222670,196822,161664
68,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",0,0,0,,2,,127,,7350962,8130906,6814862
69,'18,Cocoa and cocoa preparations,0,0,0,,4,8,130,,5809447,6313982,6370822
70,'05,"Products of animal origin, not elsewhere specified or included",0,0,0,,4855,3785,2513,,1192682,1390170,1243411
71,'01,Live animals,6,0,0,,1674,1673,206,,3352771,3686856,4056241
72,'02,Meat and edible meat offal,0,0,0,,68,89,5,,11994351,12964609,12452072
73,'03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,0,0,,44,90,3,,23683668,25187793,21135061
74,'10,Cereals,0,0,0,,1361,1175,1802,,2387433,3357379,3588074
75,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,0,0,0,,332,80,4,,2300512,2922742,2827673
76,'34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",0,0,0,,225,68,214,,5479280,6103832,5813224
77,'35,Albuminoidal substances; modified starches; glues; enzymes,0,0,0,,43,124,9,,3992509,4842622,4047522
78,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,0,0,,,1,63,,1279439,1461142,1188316
79,'37,Photographic or cinematographic goods,0,0,0,,,,,,1587714,1662665,1413439
80,'38,Miscellaneous chemical products,0,0,0,,104,169,140,,21953891,29507737,26911031
81,'23,Residues and waste from the food industries; prepared animal fodder,0,0,0,,402,192,3663,,4663257,5619357,5116393
82,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",0,2,0,,57102,61938,26324,,5195503,6644946,6187972
83,'26,"Ores, slag and ash",0,0,0,,3593,10645,5349,,3266247,3674036,3475363
84,'27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral ...",0,0,0,,162545,406812,233231,,225121448,322698860,266592032
85,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",0,0,0,,257,283,363,,13765594,19421660,17310231
86,'29,Organic chemicals,0,0,0,,209,481,7,,64624866,75919212,66588583
87,'30,Pharmaceutical products,0,0,0,,1034,95,61,,149410420,164993417,177848476
88,'31,Fertilisers,0,0,0,,109,1334,4767,,10291043,13248147,9816857
89,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",3,3,0,,171,22,7,,5198524,5908588,4922264
90,'88,"Aircraft, spacecraft, and parts thereof",483,0,0,,1058,1605,75,,25494149,27148868,30158075
91,'89,"Ships, boats and floating structures",0,0,0,,53,,,,3354314,4202133,4394088
92,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",0,0,0,,1629,697,720,,2189773,3253366,3011507
93,'74,Copper and articles thereof,0,13,0,,318,53,3,,16236022,15562373,14533040
94,'75,Nickel and articles thereof,0,0,0,,1,11,25,,2711774,4497248,4432562
95,'91,Clocks and watches and parts thereof,0,0,0,,36,46,7,,6374006,6846918,7099709
96,'92,Musical instruments; parts and accessories of such articles,0,0,0,,16,10,9,,1613114,1975615,1616084
97,'93,Arms and ammunition; parts and accessories thereof,0,0,0,,103,2,,,5569831,4791362,4380573
98,'95,"Toys, games and sports requisites; parts and accessories thereof",0,0,0,,185,97,53,,51736985,55201125,44448292
99,'96,Miscellaneous manufactured articles,0,0,0,,87,449,529,,7878340,9074701,8021401
